baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
4588.98340542815	4.62774261418082	0.27995659748589	16.5302145251786	2.22350887141999e-61	1.98559342217805e-57	ENSG00000204389
316.630495959483	4.27272608113444	0.339509126758192	12.5850109595952	2.55307350567458e-36	1.1399473202837e-32	ENSG00000204388
209.401556043732	1.58705927631751	0.13611288960228	11.6598749828534	2.04342200409398e-31	6.08258616551975e-28	ENSG00000161011
332.051883043151	3.27399097819654	0.307318626951487	10.6534088436929	1.68094533808323e-26	3.75271046727081e-23	ENSG00000132002
662.433379077965	2.40324945530573	0.261882041684577	9.17683946499975	4.43929397090287e-20	7.92857903203252e-17	ENSG00000150991
87.8834379388226	1.65240353034733	0.189802716156672	8.70590033592228	3.15063611154987e-18	4.68919674602339e-15	ENSG00000110172
45.7256832164123	2.41151991574383	0.285610221549868	8.44339499706165	3.08251267219899e-17	3.93240545181957e-14	ENSG00000178381
75.3021823252166	2.89921085624205	0.352338213269688	8.22848827363193	1.89590859016844e-16	2.11630796377552e-13	ENSG00000151929
968.77266830836	1.62907430035132	0.202593515920286	8.04109792433985	8.90370672811798e-16	8.83445567578817e-13	ENSG00000109971
198.773173841161	1.40581969767213	0.180083765768332	7.80647656758048	5.8808897832892e-15	5.25163457647726e-12	ENSG00000086061
173.932776111442	2.81507524703357	0.373021738715044	7.5466787987497	4.46497954590602e-14	3.6247515768128e-11	ENSG00000120694
106.780064443886	-1.74705009073983	0.235084148734278	-7.43159460195919	1.0729622104065e-13	7.98462711577504e-11	ENSG00000175602
71.9075215585487	1.43069302524695	0.202989514308368	7.04811295362545	1.81360398708175e-12	1.20939481161369e-09	ENSG00000103257
1605.62966145288	2.30631529764097	0.327512080998793	7.04192434858447	1.89602770017823e-12	1.20939481161369e-09	ENSG00000080824
152.950641649673	1.0074775731274	0.147634740520113	6.82412262573214	8.84642941838447e-12	5.17606102725051e-09	ENSG00000140941
19.7258684819154	1.894666415464	0.277918631293534	6.81734220784528	9.27401751803003e-12	5.17606102725051e-09	ENSG00000104221
6036.5353396753	0.556555467756301	0.0841361369432393	6.61493964396974	3.71703369877139e-11	1.9525359370605e-08	ENSG00000087086
36.8041591330501	-2.26155470166925	0.35696101481372	-6.33557897870008	2.36451653891096e-10	1.17306292735972e-07	ENSG00000261455
326.903536508192	-0.60035050200918	0.0959540919221771	-6.25664304651114	3.93352313676916e-10	1.8487558742815e-07	ENSG00000173457
32.2708665630403	1.23926714504871	0.203167140248014	6.09974203277108	1.06239781093871e-09	4.74360622584133e-07	ENSG00000160691
84.1894199202752	1.29333850306037	0.214323753103668	6.03450846829277	1.59447269661949e-09	6.78030532419621e-07	ENSG00000110619
