gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000051108	52.1601911371641	1.44908715799953	0.342347143941838	4.23280048816682	2.30799236777428e-05	0.618288075403052	HERPUD1
ENSG00000136732	354.201488945333	-0.29472492540951	0.0893625343359341	-3.29808154613847	0.000973478584502141	1	GYPC
ENSG00000140961	7.52795880846514	2.89637199316034	0.881551531158227	3.28553906469307	0.00101787426826409	1	OSGIN1
ENSG00000115998	2.4314730895322	-2.34908106494104	0.750511103073958	-3.12997510006131	0.0017482112098532	1	C2orf42
ENSG00000119547	6.2972636743658	1.56300886082809	0.509877459906164	3.0654598089426	0.00217335585458235	1	ONECUT2
ENSG00000111269	4.36888379340431	1.82815937193312	0.602661739814428	3.03347508420902	0.00241754673797798	1	CREBL2
ENSG00000213225	1.69922557216862	3.42493132345885	1.18468773816888	2.8909992170195	0.00384019077124392	1	NOC2LP1
ENSG00000130313	65.900670687609	-0.441261810006764	0.156703827863919	-2.81589681644506	0.00486412861846197	1	PGLS
ENSG00000188493	13.5268432944501	-1.21908613355168	0.434195090469654	-2.80769211884234	0.0049897906610458	1	ACTMAP
ENSG00000213064	12.2665666209013	1.1718917866372	0.419898855486762	2.79089064264941	0.0052563228348957	1	SFT2D2
ENSG00000196367	29.8086249103448	0.596754817346891	0.215107361113531	2.77421848447079	0.0055334502044713	1	TRRAP
ENSG00000181444	12.1112370097211	-1.15768764883046	0.422816757729439	-2.73803634237995	0.00618072453636287	1	ZNF467
ENSG00000196961	48.3250416548447	-0.524368023397846	0.191788661465481	-2.73409293016118	0.00625523873372451	1	AP2A1
ENSG00000141971	21.2201082721271	-0.682156408624792	0.251012911694923	-2.71761481916864	0.00657543364078756	1	MVB12A
ENSG00000006016	2.32269115065929	-2.48180089835312	0.915502385041654	-2.71086229692367	0.00671084898090264	1	CRLF1
ENSG00000143970	19.5246715490475	0.718837484175483	0.267942174607143	2.68280827842591	0.00730068302444391	1	ASXL2
ENSG00000140396	3.06475449266747	1.81467167163119	0.680340848107577	2.66729783560526	0.00764638765085083	1	NCOA2
ENSG00000167476	2.3900028130105	-1.94590508853484	0.730911422832394	-2.66229946303774	0.00776087985444473	1	JSRP1
ENSG00000173890	5.00074934561656	1.83977532347114	0.698140011193064	2.6352526627533	0.00840746744710069	1	GPR160
ENSG00000164086	6.10704077805011	-1.06306241334374	0.405912346932777	-2.61894574377111	0.00882019747635966	1	DUSP7
ENSG00000065883	25.0464892951396	0.644183941356512	0.245987745112799	2.61876436592855	0.00882488821536074	1	CDK13
ENSG00000175197	66.3963642240628	0.723554345133308	0.277397609845639	2.60836546333596	0.00909757660047102	1	DDIT3
ENSG00000091651	93.907076287502	0.6382953076512	0.245738840898147	2.59745388770576	0.00939177294906261	1	ORC6
