gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSG00000101255	99.4995235472503	1.66245186419059	0.162102784566621	10.2555416838466	1.11747676412936e-24	1.05188087807497e-20	TRIB3
ENSG00000140105	103.933951749743	1.37127529248187	0.17134852000009	8.00284293369528	1.21578981760303e-15	5.72211477654864e-12	WARS1
ENSG00000204389	4588.98340542815	-2.18710757747442	0.285945804703121	-7.64867867092911	2.03054935420427e-14	5.50024994530226e-11	HSPA1A
ENSG00000188229	269.370501598341	-1.28595240643552	0.16852653407651	-7.63056342125748	2.33729945619984e-14	5.50024994530226e-11	TUBB4B
ENSG00000175197	66.3963642240628	1.73311819410772	0.26816400891966	6.46290380685257	1.02712590348021e-10	1.93366722589184e-07	DDIT3
ENSG00000130766	80.7558759287906	1.83852604567374	0.29031143808707	6.33294388188153	2.40527065681129e-10	3.77346878209412e-07	SESN2
ENSG00000103257	71.9075215585487	1.16408600133285	0.196281936980081	5.93068327754977	3.01676634104275e-09	4.0566887954622e-06	SLC7A5
ENSG00000169136	52.9680947166413	1.23677703342865	0.211238950344638	5.85487208401121	4.77377296218646e-09	5.61694061163265e-06	ATF5
ENSG00000137193	182.221207262469	1.03258890403392	0.177934475613781	5.80319749993377	6.50620790120914e-09	6.80477055267574e-06	PIM1
ENSG00000166986	119.628862358952	0.783459698849948	0.136543495343267	5.73780315847597	9.591249589177e-09	9.02824323829231e-06	MARS1
ENSG00000110619	84.1894199202752	1.17579530013458	0.20741741121804	5.66873963583784	1.43851769981307e-08	1.13605562890321e-05	CARS1
ENSG00000092621	55.7276051640515	1.5700058113744	0.277015180105379	5.66758042204457	1.44828083999134e-08	1.13605562890321e-05	PHGDH
ENSG00000100285	21.8023712319865	-1.69851653410501	0.306245362994066	-5.54626041517541	2.91844060459461e-08	2.03740932383411e-05	NEFH
ENSG00000185262	86.3556012742754	0.813808033242062	0.146905242749139	5.53967998699509	3.03024864906805e-08	2.03740932383411e-05	UBALD2
ENSG00000204388	316.630495959483	-2.05311487468722	0.381774004924071	-5.37782784633427	7.53898498071296e-08	4.73096437489674e-05	HSPA1B
ENSG00000168268	95.9939967510825	-0.804552142056287	0.150605284383205	-5.34212425115948	9.18636503369848e-08	5.40445337888774e-05	NT5DC2
ENSG00000269893	127.504352471966	0.786663093775601	0.148928649881921	5.28214748739958	1.276783445645e-07	6.89014690764653e-05	SNHG8
