baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
52.1601911371641	4.26752206159947	0.331307834572126	12.8808365401647	5.77066661371418e-38	5.15320528604676e-34	ENSG00000051108
66.3963642240628	2.77427527318168	0.269379514054464	10.2987611471479	7.13745368310744e-25	3.18687306950747e-21	ENSG00000175197
136.940235472941	2.72770166416822	0.365664110029803	7.45958268626883	8.6796945459496e-14	2.58365574317767e-10	ENSG00000044574
72.5991210048099	-1.49432421021757	0.212692929692519	-7.02573523425459	2.12941921248005e-12	4.75392839186172e-09	ENSG00000152518
25.1341123630613	2.66442879014187	0.390244217911915	6.82759325531707	8.6350995336597e-12	1.54222877671162e-08	ENSG00000145050
66.5741234206085	-1.93767336689841	0.291333316200063	-6.65105313793834	2.91003186933889e-11	4.33109743219938e-08	ENSG00000249992
201.535154839343	1.73914210215219	0.291583274200496	5.96447826755776	2.45416928691335e-09	3.1308188188766e-06	ENSG00000166598
354.201488945333	-0.567539099411348	0.0981273025747489	-5.78370223698977	7.30742418537639e-09	8.1569122469264e-06	ENSG00000136732
118.624898566375	1.14432997205838	0.207155919733124	5.52400324129093	3.31361344911233e-08	3.28784090006368e-05	ENSG00000265972
80.7558759287906	1.64541555767526	0.300126704828342	5.48240303579901	4.19586984473168e-08	3.74691177134539e-05	ENSG00000130766
179.704020565871	-0.716651729797322	0.135312042582448	-5.29628934808707	1.18179525426286e-07	9.59402874597029e-05	ENSG00000256269
57.3963614532824	1.42194674278292	0.269822830858174	5.26992744928368	1.36477692023219e-07	0.000101562149147279	ENSG00000100219
47.0859836438045	1.2062873692029	0.236518115157511	5.10019018373949	3.39312364634928e-07	0.00023308149355307	ENSG00000135269
237.829349992988	-0.96823534005225	0.191596544587789	-5.05351149278482	4.33760202249295e-07	0.000276677043291872	ENSG00000102145
86.4090390603188	-1.08779311838563	0.217103839511899	-5.01047388582003	5.42961661997353e-07	0.00030731994096936	ENSG00000168497
21.7789670010466	1.68223992275731	0.335925637879688	5.00777473662134	5.50629233539726e-07	0.00030731994096936	ENSG00000090520
41.4706248715535	-1.27836454602119	0.266972995505733	-4.78836649227222	1.68144367704084e-06	0.000883252472704397	ENSG00000129993
95.5429094699192	0.872267002379895	0.183089671132606	4.76415188789182	1.89649614873646e-06	0.000940872811567587	ENSG00000180573
220.250492284129	-1.1104851609161	0.23502427986921	-4.72498059151197	2.30137335100169e-06	0.00105957222196933	ENSG00000055118
19.1196144289582	1.4771590351403	0.313040779588731	4.71874315250865	2.37306208727734e-06	0.00105957222196933	ENSG00000102580
52.4854902639893	-0.944706136053328	0.200803857728872	-4.70462144870186	2.54337428219213e-06	0.00108153963523694	ENSG00000110104
102.731701133203	-1.57446521622177	0.34257963481876	-4.59591013649929	4.30864376723257e-06	0.00174891767460849	ENSG00000172889
21.8023712319865	-1.48281761562671	0.326282347146689	-4.54458424917504	5.50437885452727e-06	0.0020709371838122	ENSG00000100285
26.8994782784079	1.20266300941822	0.264772726427006	4.54224657368469	5.56578862390736e-06	0.0020709371838122	ENSG00000164305
15.7347549111497	1.46362196518265	0.326784287895972	4.4788627219696	7.50417715570142e-06	0.00261740798422971	ENSG00000214293
4588.98340542815	-1.28654739551838	0.287850951960751	-4.46949154329636	7.84057589070893e-06	0.00261740798422971	ENSG00000204389
113.058805290324	1.54755672718282	0.346403033183154	4.4675033961512	7.91377554022422e-06	0.00261740798422971	ENSG00000155660
634.260242038066	-0.593850549094619	0.133700202371422	-4.44165781772634	8.92684386119459e-06	0.00278911362822458	ENSG00000227706
501.955511099502	-0.561575625695648	0.12652292386611	-4.43852867556176	9.05759184977748e-06	0.00278911362822458	ENSG00000149485
9.62885058078256	1.65538039250164	0.37388769792806	4.42748023450654	9.53403059130746e-06	0.00283796310601252	ENSG00000072849
114.748116733673	-0.666330318139455	0.152670866976586	-4.36448899082787	1.27420266078824e-05	0.00359743464486073	ENSG00000126561
117.821113061373	0.682825572208909	0.156541545670886	4.36194474305553	1.28911431842714e-05	0.00359743464486073	ENSG00000031698
178.879054849499	0.535888713202584	0.123907945363108	4.32489386884903	1.52605315041172e-05	0.00412959231308383	ENSG00000099940
65.2170528798123	-1.2994221173925	0.302146739807726	-4.30063259401506	1.70311229250564e-05	0.00447317434472806	ENSG00000048162
67.5452784862176	-0.961212307964777	0.226295424899551	-4.2475993864721	2.16073320714169e-05	0.00551295643993581	ENSG00000143851
181.516738447913	-1.20046405559268	0.283183636976191	-4.23917168523976	2.24346037701919e-05	0.00556502810188372	ENSG00000123405
48.0803256470015	1.2298824307474	0.291380872789113	4.22087564971201	2.43355158557123e-05	0.0058734096376084	ENSG00000198380
172.57090438099	-0.86330847450573	0.209421746013484	-4.12234398260696	3.75036611205078e-05	0.00881336036331933	ENSG00000130522
12.5123974023781	1.53948758517906	0.375024649268508	4.10503039782013	4.04261718282095e-05	0.00925655678015157	ENSG00000134109
46.7562803217676	0.926499176515026	0.22625904064367	4.09486035952105	4.22422911417624e-05	0.00943059149739845	ENSG00000121073
67.8016002088572	-1.12613687166453	0.275833905776687	-4.08266296521297	4.45225699994268e-05	0.00969723292914344	ENSG00000171552
17.4009757632478	1.20459426293625	0.295912579317319	4.07077747662939	4.68564921788636e-05	0.00977294748700207	ENSG00000142188
316.630495959483	-1.62684525385863	0.399738582595566	-4.06977290832239	4.70589856596964e-05	0.00977294748700207	ENSG00000204388
7.29717120617437	2.18040003356598	0.540869344189809	4.03128788308773	5.54720470909153e-05	0.0112583041027699	ENSG00000140450
141.312810778989	-0.543757411259251	0.135436724344172	-4.01484467298142	5.94849563677956e-05	0.0118044591192092	ENSG00000101040
93.2522343152368	-0.64270936808381	0.1602985885817	-4.00945119835685	6.08600289494086e-05	0.0118147838808308	ENSG00000124571
84.9016646729065	0.883219007018561	0.222588725024189	3.96794135427382	7.24961675204659e-05	0.0136140782996012	ENSG00000253276
128.664378525775	-1.35495629229493	0.341667961863588	-3.96571070024968	7.31775765264117e-05	0.0136140782996012	ENSG00000104903
45.3174547530872	0.837640427097291	0.211660888908971	3.95746437338991	7.57495809509645e-05	0.0138049746508595	ENSG00000133639
123.903212642555	-1.16750724380882	0.295423531936852	-3.95197781352903	7.75079281297974e-05	0.0138429159639818	ENSG00000179348
25.3711582956825	1.11953665749083	0.285298859526897	3.92408388644569	8.70603977512076e-05	0.0152441049395742	ENSG00000158402
50.3182112641223	-1.41342335173688	0.361993374016492	-3.90455586535815	9.43985850067355e-05	0.0157467937135258	ENSG00000125968
59.3735030114183	-0.985159802041675	0.252342492130275	-3.90405830474669	9.45929765807074e-05	0.0157467937135258	ENSG00000161013
12.8745174951736	1.98966128016728	0.509848425851055	3.90245645428066	9.52213729597302e-05	0.0157467937135258	ENSG00000151012
8.52435854042308	1.6354291583078	0.421931496708523	3.87605374584676	0.000106164243700789	0.0172372126590554	ENSG00000108389
24.7106988082186	0.904763063005832	0.233977224436702	3.86688518587243	0.000110234293543813	0.0173549485969373	ENSG00000164758
229.125540710409	-0.462066115297242	0.11961344503007	-3.86299479277671	0.000112005396268287	0.0173549485969373	ENSG00000152795
