baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
52.9680947166413	-3.84775828957243	0.196317084736721	-19.5997118372689	1.55501968513546e-85	1.98918118122528e-81	ENSG00000169136
103.933951749743	-2.85544238001492	0.165378065525034	-17.2661493587412	8.46024775134737e-67	5.41117446176178e-63	ENSG00000140105
55.7276051640515	-3.8083842891059	0.268175769975261	-14.2010752479884	9.02174320930326e-46	3.84687130444691e-42	ENSG00000092621
407.001172663566	1.41675598231986	0.108013705385138	13.1164464478672	2.65075960797317e-39	8.4771292262982e-36	ENSG00000226950
331.62239595198	1.67620341875911	0.128277448660673	13.0670155686764	5.08205103856324e-39	1.30019193770602e-35	ENSG00000239672
223.420636777158	-1.99910416813104	0.158773877513432	-12.59088837181	2.36991044664734e-36	5.05264907225212e-33	ENSG00000147689
332.519522771949	1.660665951344	0.132846534292998	12.5006343611595	7.40579516387341e-36	1.35335616766098e-32	ENSG00000115758
99.4995235472503	-1.99763819536292	0.160221894349522	-12.4679476763962	1.11665038275007e-35	1.78552396201736e-32	ENSG00000101255
1602.75999086574	0.84223839599347	0.0688737297878507	12.2287321826157	2.18319481197085e-34	3.10304755941457e-31	ENSG00000074800
128.83242390689	-1.30063167774793	0.107477265882818	-12.1014585462753	1.0375120549336e-33	1.32718542067107e-30	ENSG00000166295
76.2712443785396	2.69344351479921	0.22272500555975	12.0931347965626	1.14820451563976e-33	1.33525746946035e-30	ENSG00000160818
177.79909281197	-1.4939896872152	0.124385405338898	-12.0109725344763	3.11164006500465e-33	3.31700830929496e-30	ENSG00000134684
125.072649823022	1.8706537372804	0.158649896264821	11.7910807464877	4.33936453860244e-32	4.17009098090238e-29	ENSG00000145833
47.0859836438045	-2.50429000710892	0.212465068794472	-11.7868316957619	4.56388944126277e-32	4.17009098090238e-29	ENSG00000135269
43.3738119966148	-2.16367967214582	0.186937024099149	-11.57437742776	5.557320985576e-31	4.73928333649921e-28	ENSG00000156639
92.2210294943743	2.13406310567506	0.189765230152247	11.245806747437	2.42866013723968e-29	1.94171377972312e-26	ENSG00000053372
68.5805439723859	-1.59250555773353	0.141721921259017	-11.2368329725293	2.68855243003325e-29	2.02305662852855e-26	ENSG00000168159
34.4558862721746	-2.29479616167948	0.205175817234824	-11.1845352566725	4.85442006186176e-29	3.44987452396309e-26	ENSG00000204334
273.913044030399	1.58701401635364	0.142791889515204	11.1141747738037	1.0703563368975e-28	7.20631487452252e-26	ENSG00000135829
120.086683517827	-1.49633462821986	0.13574929775626	-11.0227798813852	2.96750511897556e-28	1.89801627409677e-25	ENSG00000167513
179.86346296035	-1.1289397135438	0.104482314978726	-10.8050794411827	3.25674986465793e-27	1.98382591755735e-24	ENSG00000086232
146.755442316048	-1.18827053769545	0.110555094407333	-10.7482205507179	6.04158887662181e-27	3.51290931407937e-24	ENSG00000182199
109.921035065376	-1.36114041033295	0.128216023974832	-10.6159929791625	2.51110153755864e-26	1.39660916819348e-23	ENSG00000249196
182.221207262469	-1.85914800202054	0.175973883084352	-10.5649086639145	4.33390359874349e-26	2.30997061813028e-23	ENSG00000137193
16.3669544221267	-3.61816426798642	0.34328870559174	-10.539712519087	5.66718694587324e-26	2.89978621646442e-23	ENSG00000106948
316.656918319296	1.0842486380145	0.110887307540135	9.77793276856385	1.4004154761591e-22	6.89004414270275e-20	ENSG00000132507
89.950858946923	-1.16121985926006	0.118896022447732	-9.76668382468849	1.56490524956841e-22	7.41417331573299e-20	ENSG00000149932
41.5325427695578	-2.05063391448287	0.214911630810589	-9.54175400720951	1.40436656562664e-21	6.41594896696284e-19	ENSG00000050426
8.30257202503463	-3.52286931700199	0.373937227760928	-9.42101790211242	4.46735903669398e-21	1.97056747577205e-18	ENSG00000163216
52.4854902639893	1.96178113430462	0.208867446624849	9.3924695590702	5.86096480030425e-21	2.46166523824298e-18	ENSG00000110104
40.6262400145601	-2.38895438076071	0.254398305281422	-9.39060650627363	5.96557398260885e-21	2.46166523824298e-18	ENSG00000130066
6.84440599931785	-4.2630686600466	0.455746134024975	-9.35404239723728	8.436040834567e-21	3.37230732361816e-18	ENSG00000107731
79.7969149753664	1.60004346913409	0.172243654897808	9.28941893437755	1.55132906316579e-20	6.01351556848993e-18	ENSG00000167112
117.821113061373	-1.31481390286419	0.143406785081172	-9.16842185758482	4.79994288642537e-20	1.76220844511218e-17	ENSG00000031698
326.903536508192	0.816063627163502	0.0890127821026752	9.16793754656698	4.82155218722064e-20	1.76220844511218e-17	ENSG00000173457
412.787564632412	1.95113098804084	0.214478418460263	9.09709705082676	9.2778440285425e-20	3.29672724480877e-17	ENSG00000188536
119.628862358952	-1.20611399141221	0.133265581917576	-9.05045379352475	1.42375408132863e-19	4.92234113739346e-17	ENSG00000166986
151.823283679852	1.39451871262073	0.15462234166056	9.01886944437887	1.90040321737322e-19	6.39735735701008e-17	ENSG00000183431
354.201488945333	-0.753879148017199	0.0842799673016017	-8.94493878147094	3.72155975018132e-19	1.22067159805947e-16	ENSG00000136732
65.2170528798123	2.77177916970197	0.312320704631113	8.87478520828697	7.00685071482747e-19	2.24079085860182e-16	ENSG00000048162
149.716524655468	1.13450055013911	0.128282265591336	8.84378323776444	9.25310363057429e-19	2.88696833273918e-16	ENSG00000204574
44.4713965709104	-2.06598893648838	0.234240613380049	-8.81994333380765	1.1451765981241e-18	3.48788072457226e-16	ENSG00000125826
36.131314932089	-2.35518991557487	0.268135102485487	-8.78359414244298	1.58332248940115e-18	4.62473327679326e-16	ENSG00000186591
371.788168617106	1.23738543716414	0.140883049798421	8.78306821817547	1.59074628032289e-18	4.62473327679326e-16	ENSG00000119403
978.195936841605	0.961490243783106	0.109664582100331	8.7675548966525	1.82588014761131e-18	5.19036863294309e-16	ENSG00000167553
382.883042830638	1.24909926374945	0.143046929922678	8.73209417653797	2.49999919320406e-18	6.95217166944921e-16	ENSG00000067225
399.943333565312	1.54658122987074	0.177548215269559	8.71076753727248	3.01824065692608e-18	8.21475201774434e-16	ENSG00000099783
178.228588360223	-1.11805663611332	0.128942489675421	-8.6709713681482	4.28449447557524e-18	1.1418177777408e-15	ENSG00000128534
26.3004643118381	-2.39380467510186	0.278529310254972	-8.59444441560034	8.36686165880292e-18	2.18426314978381e-15	ENSG00000146733
66.5741234206085	2.32379719961173	0.271789078086831	8.55000214125356	1.23086228332852e-17	3.1490380656677e-15	ENSG00000249992
1275.7572453435	-0.958778332018719	0.112235871591858	-8.5425302839478	1.31314271517722e-17	3.29367090442097e-15	ENSG00000167658
23.4167052336163	-2.38746245731817	0.282259453945984	-8.45839678331929	2.71078405638638e-17	6.6685287787105e-15	ENSG00000135842
367.858212833685	-0.903345018055018	0.107294255471785	-8.41932323480795	3.78665322172085e-17	9.13940905891568e-15	ENSG00000197111
258.485913880876	-0.835610857350489	0.100292560096664	-8.33173324666468	7.96672932047803e-17	1.88722965680657e-14	ENSG00000130741
233.651887619967	1.04341110488386	0.125355090244034	8.32364368174125	8.52997672097752e-17	1.98391749481354e-14	ENSG00000112081
51.4067751263285	-1.64223570539944	0.197570150833873	-8.31216506374138	9.39715880148669e-17	2.14657956051103e-14	ENSG00000168256
365.665137973553	0.888489011347187	0.107091852314209	8.29651362029248	1.07211234074077e-16	2.40604580048349e-14	ENSG00000111669
55.4999469750897	-1.46542515651439	0.177366370693845	-8.26213645113079	1.43087999282196e-16	3.15583049451354e-14	ENSG00000230257
12.1729808559552	-2.56855072027339	0.311354453135799	-8.24960328784217	1.58921200879115e-16	3.41869822588485e-14	ENSG00000033327
28.515960652877	2.62564734594958	0.318316914430815	8.24853228627361	1.60351699150321e-16	3.41869822588485e-14	ENSG00000105447
185.982390737792	1.24599619211949	0.151158400611567	8.24298343379101	1.67968837764048e-16	3.52238913553721e-14	ENSG00000099800
67.7286117629577	-1.32027957027599	0.160227266619711	-8.24004302220036	1.72148743001428e-16	3.55181729108752e-14	ENSG00000151779
21.1579598951362	-2.23889310616735	0.272503958909378	-8.21600212755771	2.10399728544055e-16	4.27211639291358e-14	ENSG00000111275
66.3963642240628	-2.18316530537326	0.265831350950859	-8.21259530737906	2.1645812307861e-16	4.31852712666273e-14	ENSG00000175197
968.77266830836	1.69226130282608	0.206098004688528	8.21095432429615	2.1943735399709e-16	4.31852712666273e-14	ENSG00000109971
67.5452784862176	1.82575033812381	0.223092269170721	8.18383507824136	2.74950308365222e-16	5.32903688576958e-14	ENSG00000143851
127.693205567033	-1.39699180962152	0.171084608224683	-8.16550257862394	3.20099700813931e-16	6.11151548180866e-14	ENSG00000187735
198.773173841161	1.59918759297067	0.195950969146918	8.16116194746477	3.31816920402332e-16	6.24206183203917e-14	ENSG00000086061
10.3445549352474	-2.82881979321891	0.346757775568444	-8.15791308091531	3.40862659617489e-16	6.31929730699554e-14	ENSG00000156587
45.8559702262461	1.72899770820075	0.212371727375581	8.14137422889162	3.90816376799871e-16	7.14189013146279e-14	ENSG00000082516
24.2367042507875	-2.01638557857023	0.248054343209819	-8.12880577892022	4.33540300040279e-16	7.81105284241585e-14	ENSG00000172432
105.139935355107	1.44523056759076	0.17787232018225	8.12510100565372	4.46990023993472e-16	7.94152275961736e-14	ENSG00000125445
28.5202293274797	-2.0342869292622	0.250598351920134	-8.11771870674763	4.75028244823256e-16	8.32405658599875e-14	ENSG00000211584
61.1096180194436	2.0148145455968	0.248379523404203	8.11183835922729	4.98595989267497e-16	8.61897283068895e-14	ENSG00000148296
146.763521666019	-1.84693646641899	0.228499371177728	-8.08289518215972	6.32469821884542e-16	1.07874052820628e-13	ENSG00000131711
113.696668826715	-1.31217856610171	0.162935725846143	-8.05335084916109	8.05575522258287e-16	1.35361109042616e-13	ENSG00000187840
10.1603063427154	-2.98407396571467	0.370602222754323	-8.05195916942152	8.1479091590693e-16	1.35361109042616e-13	ENSG00000070540
45.2532932281941	-1.53394484228635	0.190669847423619	-8.04503104719189	8.62235607827308e-16	1.41406639683678e-13	ENSG00000164615
8.18282763555103	-5.72048431872711	0.713897994401081	-8.01302758039859	1.11918528330526e-15	1.81223014481529e-13	ENSG00000139269
191.191246015769	-1.58838814629379	0.198280327553648	-8.01082066935778	1.13945499208377e-15	1.82198853234195e-13	ENSG00000128272
65.1265015376231	-1.2143326584654	0.151823216341085	-7.99833311222497	1.26114804812569e-15	1.99167973229924e-13	ENSG00000182054
131.945447962858	-2.02056605119124	0.255030031306201	-7.92285536272884	2.32117528211688e-15	3.62103344010233e-13	ENSG00000090861
21.8023712319865	3.4846165644557	0.440551047757685	7.90967716951689	2.58057206273532e-15	3.97719009957954e-13	ENSG00000100285
26.2963112791382	-1.80950027493357	0.229034685399108	-7.90055127143909	2.77672591372063e-15	4.22855689146599e-13	ENSG00000261448
32.5768354220928	3.41596813998804	0.432753184887063	7.89357134570716	2.93659563254544e-15	4.41940368606132e-13	ENSG00000117877
62.9881259134715	-1.28797717287575	0.16372510896253	-7.86670524171411	3.64103157578648e-15	5.35524812184248e-13	ENSG00000245694
305.09063424493	0.938749224924913	0.119332537765483	7.86666606194014	3.64217156504296e-15	5.35524812184248e-13	ENSG00000175130
564.384455767337	1.15840523335034	0.147599452362265	7.84830305811148	4.21704186688173e-15	6.13004540467626e-13	ENSG00000153187
46.6101769018139	2.21960924772222	0.282908377098234	7.84568230353783	4.30605799719489e-15	6.18911167417045e-13	ENSG00000130810
193.228873746674	0.98028337683698	0.126553189235447	7.74601875116083	9.48185149099174e-15	1.34768715858629e-12	ENSG00000205777
1909.42647553507	0.723605171771115	0.0934945070321877	7.73954743161539	9.97713133278578e-15	1.40249960449446e-12	ENSG00000065978
5.66165227216544	-4.37373936637349	0.567381536069242	-7.70863887583351	1.27166689162804e-14	1.76816987801151e-12	ENSG00000174564
16.1649929334288	-2.21003491180386	0.28716247678455	-7.69611314315966	1.40267618454897e-14	1.92935846803768e-12	ENSG00000174951
48.0803256470015	-2.09526005952449	0.272708330659103	-7.6831538459441	1.55218995682655e-14	2.11229935401332e-12	ENSG00000198380
46.5364913250051	-1.32194111404631	0.17240241810366	-7.66776434221166	1.75020062716265e-14	2.35669120238576e-12	ENSG00000089289
