baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
4588.98340542815	5.73350260883627	0.279864984588862	20.4866736625131	2.83085901572711e-93	3.07459597698121e-89	ENSG00000204389
45.7256832164123	4.19735641072723	0.265260511907713	15.8235252602828	2.14158347630604e-56	1.16298690680799e-52	ENSG00000178381
332.051883043151	4.75171354163729	0.30557287458132	15.5501811086728	1.58656535528331e-54	5.743895441244e-51	ENSG00000132002
316.630495959483	4.92371613348742	0.338631396957905	14.5400461319288	6.7547117522584e-48	1.83407310853196e-44	ENSG00000204388
6036.5353396753	1.09510244822218	0.0836420500158229	13.0927260632064	3.62364947962549e-39	7.87129139964249e-36	ENSG00000087086
662.433379077965	3.22938426719035	0.261071657312733	12.3697237012669	3.81130177148861e-35	6.8990914233563e-32	ENSG00000150991
209.401556043732	1.45856149215155	0.13247576890013	11.0100247332863	3.41909846253079e-28	5.30497548593527e-25	ENSG00000161011
157.494819207098	2.27511939227198	0.208586176920296	10.9073354038285	1.06327317264477e-27	1.44352624101186e-24	ENSG00000112110
326.903536508192	-0.948843458087854	0.0893291682543294	-10.6218772281233	2.3577136321768e-26	2.84523641767469e-23	ENSG00000173457
71.9075215585487	2.00329722393251	0.189643852734088	10.5634703949063	4.40084520590298e-26	4.77975797813122e-23	ENSG00000103257
87.8834379388226	1.82321289254791	0.1827042996681	9.97903659552598	1.88286005716088e-23	1.85906755280221e-20	ENSG00000110172
182.221207262469	-1.96781827170533	0.200646279693609	-9.80739974202477	1.04629918422888e-22	9.4698795332582e-20	ENSG00000137193
282.645114078789	-1.05017575749227	0.109092806904711	-9.62644364270106	6.18324852098909e-22	5.16586632203558e-19	ENSG00000163191
155.756212665724	3.92216835538988	0.414860714904708	9.45418116123814	3.25560038942239e-21	2.5256482735369e-18	ENSG00000149257
56.0035850472926	2.11858689596295	0.234462631793448	9.03592559614932	1.62620291879599e-19	1.17747932673621e-16	ENSG00000162783
75.3021823252166	3.04044061395184	0.348738741267724	8.7183907440261	2.82183659100895e-18	1.91549795093426e-15	ENSG00000151929
39.5158207550984	-4.05529956752807	0.468438121963012	-8.65706563448369	4.84063997267989e-18	3.09259945548684e-15	ENSG00000274536
19.7258684819154	2.23340497822907	0.258518846964917	8.63923464169003	5.6590842974218e-18	3.4146285863499e-15	ENSG00000104221
99.4995235472503	1.38930163847952	0.162433584727684	8.55304425380166	1.1988390803448e-17	6.8529427640131e-15	ENSG00000101255
49.5832211819126	-1.89427686377077	0.223459078854212	-8.47706378046347	2.30948353621788e-17	1.25416503434312e-14	ENSG00000114737
1605.62966145288	2.72760522038116	0.327270220397752	8.33441312523373	7.78835347237422e-17	4.02806224111697e-14	ENSG00000080824
1747.29118075059	3.16468437288032	0.381593749124592	8.29333389275996	1.10117674338045e-16	5.43630936811595e-14	ENSG00000106211
245.764493409386	2.30881563257766	0.279005496556279	8.27516181965947	1.28281283213969e-16	6.05766529124745e-14	ENSG00000255717
66.5741234206085	-2.17060115498937	0.265102835731461	-8.18777041369752	2.66109834630437e-16	1.20425788080049e-13	ENSG00000249992
59.7324888195162	-2.05099464928053	0.250876185017279	-8.17532620379759	2.95066474776585e-16	1.28188679301939e-13	ENSG00000152804
968.77266830836	1.64969928976931	0.202012240390011	8.16633332012134	3.17904129381344e-16	1.32798336508107e-13	ENSG00000109971
36.8041591330501	-2.42742879127444	0.305785247510269	-7.9383450020522	2.04896755911625e-15	8.24216172576354e-13	ENSG00000261455
60.7712270662649	1.55045437088689	0.197598579229739	7.84648541973699	4.27858469184445e-15	1.65963244064723e-12	ENSG00000149196
80.7558759287906	2.2372756747509	0.288232338613362	7.76205642126788	8.35632129701234e-15	3.12958640023624e-12	ENSG00000130766
51.5643147882016	-2.08018723222098	0.272440988844959	-7.63536808848088	2.2517615432955e-14	8.1521273739108e-12	ENSG00000134107
106.780064443886	-1.62215010266328	0.212629311786075	-7.62900509359367	2.36572292206143e-14	8.28842472790618e-12	ENSG00000175602
84.1894199202752	1.5536646013703	0.204359498425737	7.60260527814368	2.90227698119567e-14	9.85050946648942e-12	ENSG00000110619
146.755442316048	0.84282741365196	0.111785719222173	7.53966982112313	4.7116286949882e-14	1.5506969471596e-11	ENSG00000182199
76.4694189044208	1.26075263368298	0.169945812225746	7.41855663973801	1.18403541847026e-13	3.78229667058984e-11	ENSG00000233016
173.932776111442	2.75031394530122	0.371268065002705	7.40789258370818	1.28322170583437e-13	3.9820202705906e-11	ENSG00000120694
60.5222893775921	-1.56621622796624	0.21187219675938	-7.39226879185554	1.44344354836077e-13	4.3547889940962e-11	ENSG00000102096
89.2265033506814	-1.21011621635335	0.164023351094708	-7.377706944023	1.61038945926123e-13	4.72714592352331e-11	ENSG00000117139
5250.81360266108	1.3629400270783	0.185467556083223	7.34867087193798	2.00187437751667e-13	5.72167305637067e-11	ENSG00000096384
198.773173841161	1.2953163598856	0.176736948389356	7.32906373958646	2.31766144144272e-13	6.45438997833573e-11	ENSG00000086061
181.516738447913	-2.02374543787377	0.277217379127927	-7.30021127910556	2.87316199029021e-13	7.80135309413549e-11	ENSG00000123405
40.2969617541299	1.5570515105726	0.214501846710711	7.25891890652355	3.9019630430317e-13	1.03363952708213e-10	ENSG00000106070
37.2620681187613	-1.93171097382171	0.268310409042586	-7.1995379557381	6.04169371985041e-13	1.56235322598322e-10	ENSG00000267100
33.2207152665261	3.13102684502022	0.439931997588268	7.11707005215508	1.10245461839013e-12	2.78459525821749e-10	ENSG00000177606
126.27912488305	-1.08481211413659	0.152970574857454	-7.09163912829301	1.32532744558421e-12	3.27145031511138e-10	ENSG00000112576
23.0256984772268	2.70922449592235	0.383791951026673	7.0590967024581	1.67588420053011e-12	4.04483962265722e-10	ENSG00000162772
248.85236902582	-0.858250043355696	0.121672998446429	-7.05374285432419	1.74168115629894e-12	4.11226066055714e-10	ENSG00000189159
67.8016002088572	-1.8715593014178	0.265594838309589	-7.0466704598989	1.83249606013073e-12	4.23462547001699e-10	ENSG00000171552
152.950641649673	0.98972093683902	0.140573512241525	7.0405933597116	1.91422898894526e-12	4.33134188519468e-10	ENSG00000140941
19.9526316823496	2.87681781547928	0.410378834241383	7.01015153668267	2.38060142389061e-12	5.27667593160733e-10	ENSG00000109846
50.3182112641223	-2.49794231901611	0.358148028383783	-6.9746086004957	3.06723531806283e-12	6.66264855789609e-10	ENSG00000125968
187.750973959891	-0.738857268184779	0.106624139114118	-6.92954967161792	4.22182373689383e-12	8.99082894243214e-10	ENSG00000103202
23.5419255046832	-2.92131015376418	0.421761389972691	-6.92645230980802	4.31525260763855e-12	9.01306895606967e-10	ENSG00000114315
117.62093137805	-1.10864230864076	0.160392524489265	-6.91205723066581	4.77675054898342e-12	9.78873353066207e-10	ENSG00000204310
262.562085055082	-1.35162284582473	0.195937290420563	-6.89824199836377	5.26500033856676e-12	1.05894756809581e-09	ENSG00000204392
59.9480283587987	-1.39011097395165	0.203316577047896	-6.83717478493739	8.07701745443595e-12	1.59499066495689e-09	ENSG00000277972
51.521142587232	-2.24274178208816	0.328241806322406	-6.83259030047286	8.33948771195891e-12	1.61741385784975e-09	ENSG00000171223
102.731701133203	-2.22459809725631	0.332006075419706	-6.70047406344623	2.07744472038328e-11	3.95844335229523e-09	ENSG00000172889
72.6497070571893	-1.04497737815208	0.156927860185809	-6.65896659085762	2.75759604466292e-11	5.16383631742828e-09	ENSG00000164096
16.7027213940656	3.00069482644065	0.453354728091959	6.61886739125831	3.61961363888471e-11	6.66315656473337e-09	ENSG00000120129
58.5184974389135	2.00817046421051	0.303806252118182	6.61003666056657	3.8422486111993e-11	6.95511036103926e-09	ENSG00000164070
1218.50233447224	-0.728932498543796	0.112537931005213	-6.47721609978801	9.34303389237443e-11	1.66351952631277e-08	ENSG00000213719
32.4673431395308	-1.74188839446917	0.270115377567796	-6.44868281900012	1.12826406922728e-10	1.97646387998025e-08	ENSG00000172927
514.842133877431	0.887263271536251	0.137657234158504	6.44545328082517	1.15255427301697e-10	1.98696697765671e-08	ENSG00000142168
186.299804048578	1.09829370387692	0.171765322075914	6.39415273469176	1.61439998251629e-10	2.72762919151773e-08	ENSG00000198431
15.1477941494733	-2.93424032750144	0.459016025625745	-6.39245726443079	1.63240859450007e-10	2.72762919151773e-08	ENSG00000184557
47.0859836438045	1.39975086865508	0.219119987978618	6.38805652358684	1.68007243437055e-10	2.76473738025736e-08	ENSG00000135269
36.131314932089	1.73406091888413	0.272131329190031	6.37214731594988	1.86399706477194e-10	3.02162270455045e-08	ENSG00000186591
1293.06316777193	0.495375773139578	0.077910884587197	6.35823576852294	2.04084067092174e-10	3.25964272454132e-08	ENSG00000198755
98.8188744428206	-0.902911653825063	0.143680183186419	-6.28417666097747	3.29595742791737e-10	5.18802806153777e-08	ENSG00000171148
49.3986985078411	-1.92322118462862	0.306168869999128	-6.28156998663545	3.35170852444784e-10	5.20041518343257e-08	ENSG00000182742
80.7732986749812	-1.38612920041515	0.221700926191458	-6.25224812646072	4.04585918363791e-10	6.18902487232272e-08	ENSG00000160888
25.3564328435232	2.15051159664288	0.344192234043952	6.24799569524356	4.15753131474528e-10	6.20302912144848e-08	ENSG00000160570
120.740957581351	-0.938964780295772	0.15029312778739	-6.24755631956816	4.16923971886327e-10	6.20302912144848e-08	ENSG00000177971
88.7926983237469	-1.05112851569698	0.1689548313494	-6.22135814230277	4.92869664853422e-10	7.23386139185543e-08	ENSG00000168610
16.3284951106355	2.43937095003311	0.394755612145182	6.17944590268665	6.43269713616525e-10	9.31540314611877e-08	ENSG00000224411
119.628862358952	0.830706618246251	0.134798031499005	6.1626019980298	7.15592073932969e-10	1.02263756776131e-07	ENSG00000166986
7.52795880846514	5.21463716465031	0.848080672447732	6.14875133234651	7.80953028190271e-10	1.10154945963306e-07	ENSG00000140961
150.723547136879	1.107280282625	0.181036667323878	6.11633156416903	9.57539933207423e-10	1.33331297622639e-07	ENSG00000106462
146.763521666019	1.39885521728228	0.229254790664303	6.10174912039515	1.0491396007601e-09	1.44236774732348e-07	ENSG00000131711
23.4167052336163	1.73502112040698	0.287536130859747	6.03409775049551	1.59853284207802e-09	2.17020814972617e-07	ENSG00000135842
103.933951749743	1.03808867480949	0.172124145775277	6.03104619711409	1.62901607136905e-09	2.18428932730114e-07	ENSG00000140105
86.4090390603188	-1.17767040850406	0.195880439068507	-6.01218995681435	1.83033665267067e-09	2.42430321764099e-07	ENSG00000168497
127.504352471966	0.881204792510468	0.147230229900049	5.98521644032407	2.16102297874595e-09	2.82781573158551e-07	ENSG00000269893
27.8056260742563	1.67717417036307	0.28081188800072	5.97258963038905	2.33516773349732e-09	3.01931628018029e-07	ENSG00000197989
38.8000940714922	-1.3525126417898	0.228995108864623	-5.90629489204234	3.49887433315183e-09	4.47073813321906e-07	ENSG00000184489
69.2009389612218	-0.985945424702825	0.167601841307865	-5.88266463547832	4.03713425012185e-09	5.09852501053179e-07	ENSG00000141522
35.620903529485	-1.27516072845077	0.21694633171981	-5.87777040681963	4.15829105734475e-09	5.19117231883004e-07	ENSG00000145860
81.5324576854214	1.45805874753203	0.248456749303517	5.86846101633105	4.39858789118217e-09	5.42875716887836e-07	ENSG00000115310
31.1260936220313	-2.68069040874584	0.457190144155054	-5.86340375665819	4.53473738147133e-09	5.53390816855731e-07	ENSG00000059804
41.4815774329344	-1.47244233496458	0.251469575494565	-5.85534982539629	4.76006979583638e-09	5.74434645028654e-07	ENSG00000267321
