baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
86.4090390603188	0.680095876055463	0.176663638402147	3.84966528600149	0.000118279345767992	1	ENSG00000168497
25.3711582956825	1.00866191473778	0.266678609232199	3.78231279082279	0.000155377943378488	1	ENSG00000158402
32.4673431395308	0.762468462899198	0.205054985071709	3.71836101732694	0.000200519564427877	1	ENSG00000172927
99.4995235472503	-0.661791652287185	0.18344520842388	-3.60757120871757	0.000309076727348291	1	ENSG00000101255
13.3815563144792	-1.00184488024308	0.285779853158797	-3.50565258246665	0.000455489340510335	1	ENSG00000127080
12.7476947758003	1.56254470665287	0.461305194342141	3.38722547635993	0.000706033364612723	1	ENSG00000114796
7.61015804273966	-1.54194041107091	0.465018284847652	-3.31587049652484	0.000913581536142253	1	ENSG00000088179
12.2665666209013	1.35864570789206	0.410632346885996	3.30866703072776	0.000937412496108026	1	ENSG00000213064
23.6068696732503	-0.779787235505504	0.239427420717631	-3.25688358153909	0.00112642621638643	1	ENSG00000103932
1.69922557216862	3.70573247544456	1.163092720309	3.18610237235434	0.00144203561095278	1	ENSG00000213225
8.55558063666614	1.25126199623892	0.393208443071907	3.18218496648634	0.00146168436604945	1	ENSG00000189120
32.9173824159644	1.03306256467485	0.330017979885664	3.13032206618792	0.00174614746799193	1	ENSG00000287719
8.82888992135258	1.06716353119046	0.345186973997491	3.0915521487732	0.00199113004558202	1	ENSG00000111644
1.44676850879513	-3.90055544912391	1.26450005822701	-3.08466213484637	0.00203783503776889	1	ENSG00000164078
66.5741234206085	0.703868196552527	0.230047966760046	3.05965841152903	0.00221589566473441	1	ENSG00000249992
29.9729563966858	0.625252119961354	0.205064702250807	3.04904799850259	0.00229567800067312	1	ENSG00000075151
7.52795880846514	2.68045778013582	0.883207164366252	3.03491399105576	0.00240604290733512	1	ENSG00000140961
5.60140555024945	1.49808681832965	0.498122825179216	3.00746471071801	0.00263436708850905	1	ENSG00000274180
52.7183134056038	-0.483784264464607	0.164924976859688	-2.93335960190065	0.00335315270986266	1	ENSG00000176986
8.65218234323345	-1.4434819926271	0.492246048530729	-2.93243997983457	0.00336309921365233	1	ENSG00000122386
6.67027522888743	1.40797089277659	0.483488458446313	2.91210858952268	0.00358997809106838	1	ENSG00000090238
4.06596540099648	1.60578536929982	0.554540261817	2.89570565000695	0.00378307062541282	1	ENSG00000158296
4.34903765196425	-1.61662359074501	0.558673491084457	-2.89368229662542	0.0038075319873865	1	ENSG00000148158
5.00074934561656	1.96366278377299	0.68806861096751	2.85387641940509	0.00431893284125473	1	ENSG00000173890
12.6167690416162	-0.891140105571568	0.312366775846088	-2.85286456332558	0.00433270830468522	1	ENSG00000083635
22.9260067056757	0.862510990379078	0.302485318565175	2.85141439085494	0.00435252049157328	1	ENSG00000113851
0.7170187964003	3.53291847556283	1.25229455095676	2.82115615121351	0.00478509046363195	1	ENSG00000232938
48.2031727914859	-0.475274732492592	0.169636964095823	-2.80171680167609	0.00508314737270589	1	ENSG00000099956
35.0948254030155	0.599797964147056	0.215760078084319	2.77993023302789	0.00543705781440264	1	ENSG00000129657
1.09614499527943	3.31905146286128	1.1969388768467	2.7729498365073	0.00555506831827359	1	ENSG00000103150
10.1274785667372	0.995227735338461	0.359612918228248	2.76749717513425	0.00564885350064053	1	ENSG00000135750
8.10535606146366	1.06547717666193	0.387785095446978	2.74759703034438	0.00600337425465664	1	ENSG00000260725
1.22965826595449	-3.59576910464279	1.31206803675428	-2.74053555449595	0.00613391451115221	1	ENSG00000124243
83.2001607754914	-0.359259733084078	0.131390386991361	-2.73429237336594	0.00625145075167137	1	ENSG00000099875
