baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
576.121231001241	0.413603969900133	0.124196313899757	3.33024352263761	0.000867700600420516	1	ENSG00000169813
2.4314730895322	-2.7741073753369	0.845102824615043	-3.28256786575119	0.00102866221534464	1	ENSG00000115998
65.900670687609	-0.522582674296336	0.159970674133788	-3.26674046431338	0.0010879336907865	1	ENSG00000130313
29.8086249103448	0.69368032437864	0.21557124239312	3.21787042036725	0.00129146148118918	1	ENSG00000196367
27.5186545917818	0.807559796143057	0.258133511049779	3.12845780022465	0.00175726242759429	1	ENSG00000183978
9.40130533580381	-1.18303023632166	0.402608226206131	-2.93841546028411	0.00329894615222273	1	ENSG00000125459
163.941751723968	0.509552941107108	0.174714837442068	2.91648350287403	0.00354001443343526	1	ENSG00000126752
1.69922557216862	3.43539225742934	1.19028653607946	2.88618929417177	0.00389937550678201	1	ENSG00000213225
2.23310680170941	-2.40439982072023	0.835550076716504	-2.87762503735133	0.00400681084426465	1	ENSG00000268129
32.9173824159644	0.960379971185578	0.333989734507032	2.87547751311308	0.00403416879982355	1	ENSG00000287719
3.70408485472848	-2.49330020254651	0.867970388382414	-2.8725636679762	0.00407156028012769	1	ENSG00000289260
7.52795880846514	2.50407679824697	0.898499961851251	2.78695259272757	0.00532062620669665	1	ENSG00000140961
258.485913880876	0.289409159998991	0.10412461729178	2.77944992765739	0.00544510475790995	1	ENSG00000130741
12.2665666209013	1.17327467296197	0.422271179346109	2.77848626747105	0.00546128216738998	1	ENSG00000213064
6.73137867548306	1.50214821041448	0.542867983331476	2.76705986821343	0.00565643665136916	1	ENSG00000140795
3.35128802036164	-1.69501618426617	0.614118812020068	-2.76007858917499	0.00577874583213818	1	ENSG00000168826
8.87709220410113	-1.10491149937475	0.401889892465838	-2.74928909656186	0.00597246840523323	1	ENSG00000175182
4.84198132743106	-2.10747687013963	0.768542888823123	-2.7421721035853	0.00610343532417632	1	ENSG00000086619
5.94433669362883	1.52974946048969	0.562793007192515	2.71813871341583	0.00656503087712496	1	ENSG00000156140
59.1601437469927	-0.45878089106899	0.169379853067627	-2.70859185883115	0.00675694044054079	1	ENSG00000100304
3.27708012634411	2.02737589866064	0.750832261188307	2.70017153425455	0.00693037333928995	1	ENSG00000164038
20.4003420361175	0.856813223546288	0.318550963689181	2.68972102179011	0.0071511774035162	1	ENSG00000070761
14.2058649900756	0.978299940481991	0.366401160421179	2.67002413244934	0.00758457955730748	1	ENSG00000125257
2.50526510072454	-2.82839599405327	1.08003422202611	-2.61880219753343	0.00882390964190924	1	ENSG00000177721
2.00661442439261	2.96262214595368	1.1354942773458	2.6091035464122	0.00907797684072384	1	ENSG00000240445
74.8190084190536	0.426091442871087	0.163987486287174	2.59831681378979	0.00936820155843042	1	ENSG00000197172
2.61968764928065	-2.3421961291674	0.90464035669651	-2.58909091533395	0.00962296844291877	1	ENSG00000197757
133.584008863584	0.38573978225827	0.149020710509093	2.58849780638197	0.00963955609755056	1	ENSG00000170627
1.24668460628228	3.02437896200208	1.17798597136902	2.5674150928022	0.0102459878518427	1	ENSG00000272462
31.8744724702372	-0.821562950905936	0.320658299653781	-2.56211347653558	0.0104037319788501	1	ENSG00000213339
5.00074934561656	1.80093858046368	0.703985823337842	2.55820290801426	0.0105214680278572	1	ENSG00000173890
19.6225396747294	0.835614741280945	0.329371327794185	2.53699903654971	0.011180726184651	1	ENSG00000052126
1.64296155271406	-3.02129263594843	1.19847020706184	-2.52095764929811	0.0117035937096395	1	ENSG00000258708
83.2001607754914	-0.341159176350447	0.135385942483119	-2.51990103324786	0.0117387834136196	1	ENSG00000099875
4.81122364469436	1.67878813290788	0.669292816322676	2.50830143692819	0.0121313128543447	1	ENSG00000197948
1.36901113814554	2.90682145909977	1.16256782046348	2.50034570709252	0.0124072165718508	1	ENSG00000204291
75.0062687418681	0.467813006793729	0.187111487430193	2.50018325020402	0.012412907993609	1	ENSG00000084733
22.3291741849571	-1.02215654873685	0.409303149788894	-2.4973092664057	0.0125139764880347	1	ENSG00000143303
86.4090390603188	0.450387723088815	0.180689640864798	2.4926040083605	0.0126810184502003	1	ENSG00000168497
2.86795830417863	2.43112388657655	0.975922895766442	2.49110241917961	0.0127347404285195	1	ENSG00000214654
21.0369646772682	0.739170467400018	0.297232098147539	2.48684604390577	0.0128881159661864	1	ENSG00000080845
1.4365677037429	-2.89163751330463	1.16947825026039	-2.4725876797288	0.0134138804583138	1	ENSG00000243323
3.54212463646495	1.96824870720978	0.797738296134842	2.46728622249456	0.0136141486368043	1	ENSG00000125629
23.6068696732503	-0.598544280309339	0.242794864170741	-2.46522628208653	0.0136926748054832	1	ENSG00000103932
6.42397899990385	-1.24436358073892	0.505656380440317	-2.46088772706744	0.0138593728974762	1	ENSG00000118096
97.2294581694816	0.33803316131489	0.137645638216242	2.45582181677154	0.0140562833503438	1	ENSG00000145907
3.50151686761123	-1.69142102104492	0.689207157437683	-2.45415475273537	0.014121619454901	1	ENSG00000171813
4.80373878729342	-1.33440383365574	0.543924761929781	-2.45328752624064	0.014155713927312	1	ENSG00000264247
1.63621106637714	2.95975016604149	1.20834072078365	2.44943343804717	0.0143081152577667	1	ENSG00000171017
1.60933383842843	2.79949238404571	1.15340585147364	2.42715292320476	0.015217839857332	1	ENSG00000197608
12.1112370097211	-1.01375344602495	0.420662054707195	-2.40989990582958	0.0159568976403065	1	ENSG00000181444
86.1417005754713	0.369254044437757	0.15403608817678	2.39719178024036	0.0165212740149443	1	ENSG00000104472
2.65513110730779	2.26003086773587	0.945596383799134	2.39005870417536	0.0168456799507416	1	ENSG00000106829
50.1044379501121	-0.462001333154774	0.193759140123025	-2.38441052567343	0.0171065073082822	1	ENSG00000184470
0.683552125165064	-3.55757584516018	1.49364706170065	-2.38180486969229	0.0172280236265334	1	ENSG00000095932
71.39813489888	-0.384663115253502	0.161743061727911	-2.37823564821961	0.0173957050152237	1	ENSG00000132424
