pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN	0.00037202380952381	0.293161606869059	0.49977817173261	1.72665458111646	0	115	AIF1|TESPA1|C11orf21|CARD9|POLD4|GABRE|AQP3|TNFAIP8|BCAM|SEC14L1|LMO2|TOR4A|MYC|YES1|HEY1|PTPRC|AKR1C1|ACSM3|RHD|DMTN|CD63|MIA2|NAGA|CLEC11A|EPOR|ID1|RHOC|SHC1|MCAM|STAT3|RIT1|AMPD3|SLC48A1|LRP10|CMTM6|SELENBP1|FADS1|ARL4A|MINPP1|ST3GAL2|CAPN1|MPP1|ESYT1|SLC2A3|TNNT1|HMBS|RAC2|CBFA2T3|SAMSN1|NFE2|SNPH|PEX6|MINK1|CAP1|PIM1|RHCE|ADGRE5|FAXDC2|ARHGEF2|CHPF2|KRT18|KYNU|STAT5A|CREM|RAB5B
BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE	0.000464468183929401	0.293161606869059	-0.67959318255468	-1.79658219513789	2	42	NCCRP1|TMPRSS11B|KRT4|KRT13|LCN2|PTPN3|IGHA1|H19|SPINK5
DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	0.000274197970935015	0.293161606869059	-0.545306846808007	-1.66712742607155	1	110	OGDHL|CD14|C1R|GNMT|ABCB4|MNS1|FXYD1|APOA1|HPX|CYP4F2|CYFIP2|GCH1|CPS1|ESR1|NR1I3|KDM8|RDH16|ERO1B|ACACB|CPEB3
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_UP	0.000436871996505024	0.293161606869059	0.417792222961561	1.50930751628282	0	168	CNRIP1|GATA6|HBEGF|DISP1|TDRKH|TRIM2|EGR1|PDE8A|FJX1|ID2|CCDC103|CRYL1|EMC9|TNFAIP8|SLC20A1|MAOA|ATP7A|ANKRD50|WDR37|YES1|GAS2L3|EN1|PRELID2|PLGRKT|CAMK1D|NIPAL1|PCSK6|S1PR3|SMOC2|MBTPS2|TUBB2B|CHD8|PDK1|EMP2|BRD8|SH3KBP1|HLA-E|TCAF1|WIPF1|RBMX|GLA|ZDHHC20|ACO1|ANK3|GALNS|GLB1L|DYNLT3|LIG3|PLXNA2|C3AR1|PRPF3|KIF24|SLCO1A2|WASL|RMDN1|MANBA|CMBL|TPGS2|ZNF518A|RP2|PITRM1|AP1S3|SLC43A3
GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_DN	0.000472143531633617	0.293161606869059	0.431177417326227	1.574740481811	0	188	HECA|YPEL4|ABTB1|GPR183|TNFRSF14|CXCL8|CALCOCO1|HSPBAP1|ATXN7L1|ARID5B|ZFYVE1|ZBTB20|PELI2|TCP11L2|ZNF354A|YPEL3|ST6GAL1|SERINC1|TANC2|PNPLA8|SLC43A2|HBP1|ABCB1|PAIP2|TCF7L2|BCL6|SRGN|MED13|DLGAP1-AS1|PFDN5|WDR45|KDM7A|PSMA3-AS1|FBXL20|PNRC1|EFHC1|FTH1|LAPTM5|TRIM23|DMXL2|CAMK1D|TMT1A|NCF2|BEX3|PLXND1|SETD1B|MIA2|DUSP22|PLAAT4|CTDSP2|RNPC3|MARF1|AKT3|NF1|ZEB2|ZBTB17|FRAT1|SRPRA|LINC01560|AVPI1|UBN2|DUSP1|ZNF211|JMY|EPM2AIP1
GSE22886_CD8_VS_CD4_NAIVE_TCELL_DN	0.000434971726837756	0.293161606869059	0.42676040246531	1.53572578754332	0	164	C10orf95|HECA|CADM4|CSAD|FCGR2C|SORBS1|SIGLEC6|PLCH1|SUGCT|ZBTB20|NCOA2|CACNA1I|REEP2|CARD9|OXTR|SPINT1|GABBR1|FUZ|ATXN7|PLAU|ATP11A|PODNL1|EPHB6|PILRA|KAZALD1|TLE2|ZBTB22|FAM110D|BCAP29|RASGRP2|MTSS2|MXI1|SALL2|PTK2|CLDN9|GFRA3
GSE24026_PD1_LIGATION_VS_CTRL_IN_ACT_TCELL_LINE_UP	0.000454959053685168	0.293161606869059	0.440172460299139	1.59923826919729	0	177	DNAI4|ISG20|NMRK1|BATF3|CSAD|PSMB8|DOK2|IFIH1|YPEL1|CCRL2|TESPA1|PHLDA1|ANTXR1|S100A10|POLD4|TRBC1|MT2A|MXRA7|CD3D|IFIT3|HLA-B|HLA-C|IL10RB|PFDN5|ABHD11|BAMBI|CERS4|GMFG|RHOH|PTPRC|EPAS1|TRAC|DYNC2LI1|PRKCE|SLC18A2|COBL|TNFSF10|CD63|COMMD3|PGR|ITM2A|PLAAT4|ATP6V0E1|CD52|VIM|ANXA1|FDPS|FBXW7|HLA-E|CNIH3|GSTO1|MT1X|TIMP1|C1orf54|SCCPDH
GSE24210_IL35_TREATED_VS_RESTING_TREG_DN	0.000525693257983966	0.293161606869059	-0.511956067921887	-1.61822902422534	3	147	S1PR5|B3GALNT1|TENT5B|GCOM1|PPP2R2B|LCN2|ABRACL|UBL3|FGD1|HOXC13|SH3D19|PAK6|RIN1|METTL27|CRYBA2|DUSP8|APLNR|TSPAN9|PLAG1|MST1R|AMHR2|HDHD2|DLG5|SCRN2|JAG2|STXBP6|WDR45B|SORBS3|KCNJ14|TWSG1
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	0.000472813238770686	0.293161606869059	0.437333128433041	1.59471630957117	0	186	ABTB1|H2AC11|TBC1D10C|H2BC6|ZRANB1|TLE4|FOLR1|C11orf21|CCDC28A|XKR8|ARSG|KIT|FCGR3B|MANSC1|NATD1|VSIR|GDPD3|SNX18|BNIP3L|MAP3K5|NT5C3A|HBP1|RTN3|LRCH4|PAIP2|GLIPR1|CHMP1B|TNRC18|ULK1|ZNF641|TMEM91|MICAL2|PTPRC|ADGRE2|TGFBR2|SYNE2|MTURN|CAMK1D|TMT1A|MARF1|BAZ2B-AS1|DOCK8|RXRB|NCOA4|FKBP9|IQGAP1|SLC25A37|SYK|WIPI2|ARPC5|MSRB1|HHEX|TRAPPC14|ST3GAL2|TMEM164|MKRN1|HDAC5|DGAT1|PCMTD1|NIN|MRFAP1L1|PHF21A|PPP2R5C
GSE31082_CD4_VS_CD8_SP_THYMOCYTE_UP	0.000468603561387067	0.293161606869059	0.418595012936849	1.53128290513468	0	191	HECA|NR4A1|YPEL2|CASD1|GPR146|DOK2|MPZL3|DUSP5|LGALS3|LNX2|SERINC5|ARMCX6|TTYH3|ST6GAL1|TXNDC16|AKAP12|IL17RB|EPHB6|ZDHHC17|INPP5F|WDR26|HACD3|PCNX1|DOLPP1|LRP8|RGL2|C1QTNF12|DNAJC6|IKBKE|SALL2|TRPM7|MBTPS1|GALNT10|PLXND1|ARHGEF10|LYSMD3|TRIM24|SLC25A45|PRDM1|IGFBP4|NEK4|SETD1B|RCOR3|SECISBP2L|RSF1|ALDH2|EXOC6B|TOB1|AKT3|TMEM87B|RAP1A|CPEB4|DUSP1|CAMTA2|DLG3
