pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
GSE22601_DOUBLE_NEGATIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	0.000238151940938319	0.353849407783418	0.462866018370469	1.59804714846388	0	153	ADM2|CD226|LINC02897|AMZ2P1|ZFAND4|BRSK2|MCEMP1|BMAL2|NYAP1|DLC1|CTSF|AMZ2|IFTAP|CDC14A|COLEC11|CASP8AP2|AMER1|C1orf53|BRIP1|CIBAR1|DHX58|DRD4|ADAMTS17|CDH12|ARV1|COL9A2|ANKRD42|DEPDC1B|APOD|BNIP2|ATF6|BTNL9|ALG13|FAM209B|ACAD10|CXCL11|MIA2|C1orf131
MANNE_COVID19_COMBINED_COHORT_VS_HEALTHY_DONOR_PLATELETS_DN	0.000242424242424242	0.353849407783418	0.459106715421442	1.59896166947442	0	167	ZNF257|ZC3H12B|H2BC7|KCNAB1|SETD7|HECW2|ZNF438|MINAR1|ENTHD1|PARD3B|COL15A1|TNFRSF21|PLCB1|NR4A1|ERV3-1|CCDC103|SLC37A2|FTO|STXBP6|MLH3|PLCL1|POC1B|GRHL1|HEMGN|UTRN|CEP128|PPM1E|VWA8|PRIMPOL|KCTD12|DPYD|MAPK10|SERPINB8|RETREG1|DCDC2|BEND2|PAX5|ENKUR|SLC4A8|ARPIN|WNT9A|ZNF660|PREX2|APCDD1L|GARIN1B|PAPPA|ITGB3BP|WWOX|SCIN
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	0.000207168013258753	0.353849407783418	0.755058695866989	1.84907314144857	0	22	TNFRSF14|TNFRSF9|CD70|TNFSF13B|TNFSF14|TNFRSF4|LTA
SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP	0.000181192244971915	0.353849407783418	-0.612463270313407	-1.82720316175082	0	69	DNALI1|HPX|CITED1|DUSP4|ANXA9|SEMA3B|NAT1|PGAP3|ESR1|MGAM|CLGN|PIERCE1|GALNT6|SLC39A6|BCAS1
SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN	0.000190912562046583	0.353849407783418	-0.76886602543771	-1.8945793981959	0	25	DNALI1|ACKR1|LMOD1|ITGA7|COL14A1|CILP|LRRN3|NAT1
WANG_SMARCE1_TARGETS_UP	0.000253936008125952	0.353849407783418	0.41423688436799	1.50091732466835	0	245	H2BC7|ITGB3|STEAP1|ALDH1L2|CFI|JDP2|MYL9|SAMD5|NUPR1|TLCD2|COL15A1|COL6A3|KLHL24|NEXN|PPP1R3B|MAP3K4-AS1|SNX18|PLCB1|ZNF521|PLSCR4|SYNE3|IPMK|FN1|GABBR2|IL1R1|PROS1|CASK|TES|CBLB|SERINC5|LPCAT2|ERI1|CCDC71L|IGFBP6|CD55|WARS1|GRB10|HIPK3|TMEM108|SOCS2|MAP1B|IGFBP4|BMPR2|CA12|OXTR|KRCC1|PLD3|HMCN1|S1PR3|PERP|VLDLR|ANKRD44|LMCD1|LPP|DPYD|ATP10D|CD109|ITGB8|SDC2|PRR5L|ZNF703|MCC|ACAN|BCAT1|TGFBR1|IFIT3|ATL3|DAB2|NUCB1|EPAS1|LIMA1|SEL1L3|LIFR|TBX18|BICD1|STOM|MFF
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	0.00021978021978022	0.353849407783418	0.682432458163605	2.06836159758872	0	63	INHBE|ALDH1L2|SETD7|CORO1A|SLC7A11|TM6SF1|STC2|GPT2|SESN2|NIBAN1|CEBPG|ASS1|TRIB3|KIF21B|PHGDH|SLC7A5|MTHFD2|PCK2|WARS1|MAP1B|XPOT|RTN3|ATF5|VMP1|P2RX7|VLDLR|KLF4|RAB33A|TRAF3IP3
ZHENG_BOUND_BY_FOXP3	0.000282007896221094	0.353849407783418	0.360380194080432	1.37851594427878	0	439	CD226|CD69|ZNF429|CD96|ELK3|FAM107B|EXT1|BCL6|CD44|TTC39B|ZNF608|ATXN7|PHTF2|ARID5B|SUMF1|TBC1D4|PRKCH|IDH1|HJV|FAM76B|PARP11|RFX3|SNX14|C2CD5|GTDC1|CBLB|USP6NL|KDSR|RMI2|KLF6|NT5C3A|IBTK|IFT57|RDM1|SLC23A2|TMEM67|RCSD1|SOCS2|TUBE1|PRDM1|PELI1|CEP97|ACTR3|IRF2|UTRN|ARHGAP15|ZBTB25|LNX2|PTBP3|ETNK1|ANXA1|IL10RB|TET3|PTPRC|MYNN|C4orf46|CELF2|RB1|ICA1|ZNF217|ARHGEF10|ANKRD28|PRKCQ|UBE2H|EXOC6B|TNFAIP3|RCBTB2|TGFBR2|ST8SIA4|MS4A6A|DOCK10|ANKRD44|PAG1|NRP1|GLDN|OTULINL|TRAF3IP3|PTPN22|CTLA4|SATB1|FRMD4B|SSH2|TRIM5|CRADD|IFNGR1|TTC5|VCPKMT|AGGF1|IFIT3|EOLA1|RAP1A|ARHGAP25|HMG20A|RBL2|SAMSN1|BICDL1|ZFAND6|RRAS2|ESYT2|TCF12|CDK17|SPTBN1|RAB8B|ITM2B|JMJD1C|LARS1|HEATR5A|LEPROTL1|STK24|L3MBTL3|NUDCD3|CAST|NEK7|CITED2|TSPAN13|CR1L|FEM1C|LCP1|ETV3|BTBD10|CC2D2A|MAN1A2|FYB1|NCOA3|KLF3|SLC30A7|WDR35|TESPA1|CHURC1|SMAP2|NSMAF|KDM3A|HERC3|GDI2|NIPBL|GATB|PSRC1|RHOH|KNL1|C21orf91|TBC1D15|ARL4A|C3orf38|TPP2|ZNRF1|NUS1|HECTD1|RBL1|PIAS2|PLCG1|MT-ATP6|CDKN1B|PPP2R5C|BZW2|SNX9|NCK2|INTS9|MT-ND4L|JAK1|ECI2|ANKRD55|TRA2B|AGO2|ZBTB20|ATP1B3|RASA3|LLPH|HBS1L|TLK1|ASXL2
BORCZUK_MALIGNANT_MESOTHELIOMA_DN	0.000358294518093873	0.372725697452781	-0.576060730722223	-1.76236349234532	1	81	MEG3|CHRD|RDH16|STS|ANXA9|FXYD1|LMOD1|SEMA3B|NCR1|FGF12|CYP3A5|ATP2A1|HEXIM2-AS1|SEMA3F|LCAT|PCSK7|RGS16|PLXNB1|NBEAL2|CD22|NEAT1|ATG2A|ACAP1|HEXA|CASP10|ZBTB7A|RBBP6|WT1-AS
GSE13306_RA_VS_UNTREATED_TCONV_DN	0.000484027105517909	0.372725697452781	0.435559351836362	1.51043418496019	1	161	LTK|MYO1F|ABLIM3|LRRTM1|IL18R1|CPLANE2|KCNS3|RAMAC|ZC2HC1A|TTLL7|PAOX|OR8A1|NOS1AP|DCK|EIF4E3|IPMK|EXOC3L4|MME|DNAAF10|MAP1B|GRAP2|RALGAPA2|TFAP2A|IL10RA|PIGF|TULP3|MAD2L1|RYR1|ADORA3|PAG1|FGF18|CCL25|SAXO5|RAB38
