pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	0.000345960906417575	0.317407114624506	-0.505824655357378	-1.59770050807442	1	110	HPX|CYFIP2|ERO1B|CPS1|CD14|GBA3|OGDHL|MNS1|APOA1|C1R|MFAP3L|ESR1|NR1I3|GNMT|RDH16|ABCB4|ALDH8A1|ANPEP|ACACB|CPEB3|DHRS1|LCAT|KDM8|BDH2|EHHADH|ECM1|FTCD|GCH1|CYP4F2
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	0.000342348510783978	0.317407114624506	-0.50662820357238	-1.64619005675041	1	140	IQCH|GSDMB|IL6|ZNF446|CLDN6|ANKRD26|HCRT|SLC39A2|LGALSL|GUSBP11|TRIM10|FJX1|CYP2F1|PRR36|MFAP3L|DCN|PAK6|DMPK|GPR161|SYNE3|GLB1L2|CCDC57|AKAP12|NXPH4|GRTP1|RNLS|AGFG2
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_12H_ACT_CD4_TCELL_DN	0.000240789790512882	0.317407114624506	0.515470976065331	1.73899637419777	0	142	COL15A1|COL6A3|CXCL8|MEX3C|IL12RB2|BICDL1|NIPSNAP3B|CD74|ATP1B1|HYKK|IL2RB|S100A3|UTF1|CYP3A5|SMOC2|COL4A5|SDCBP2|BMPR1A|DUSP10|PDGFA|FAM107B|LRRC75B|SYCE2|BCL6|MIR3945HG|RBMXL1|WNT10B|C4orf46|RAPGEF2|FGF13|EFHC2|CCL2|TMEM213|GIMAP6|HDAC9|USP26|SCRT1|SYTL2|IFIT5|MIR646HG|LINC01270
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	0.000347826086956522	0.317407114624506	-0.526504885161893	-1.6583015401178	1	108	CATSPERZ|C1RL|DNAJB9|CYP19A1|LILRA2|ARB2A|CITED1|APOA1|SEMA6B|KDF1|CBX7|ASPRV1|SPIB|SLFN11|TSPAN9|UBE2Q2P13|SNX22|CNNM4|TSSK3|HSPB3|AKAP7|ZNF771
KEGG_ECM_RECEPTOR_INTERACTION	0.000228728270814273	0.317407114624506	0.580796774188445	1.76616840332447	0	70	ITGB7|COL6A3|ITGB3|RELN|LAMA2|CD44|ITGA3|TNN|COL1A2|ITGAV|ITGA2B|ITGB4|SDC2|COL4A2|GP6|FN1|SDC1|ITGA11|ITGA6|SV2C|THBS1|LAMA1
KHETCHOUMIAN_TRIM24_TARGETS_UP	0.000220264317180617	0.317407114624506	0.688459335113245	1.91637115480935	0	43	SERPINE1|CD44|COL1A2|ITGAV|COL4A2|TGFBR2|LGALS3|HBEGF|PDGFA|SAMD4A|EGR1
LEE_DOUBLE_POLAR_THYMOCYTE	0.000211505922165821	0.317407114624506	0.807687103605809	1.97154617189962	0	23	TBC1D19|ACSBG1|CPLX1|CALN1|SH2D1A|CYP2U1|C3orf52|BCL6|EFNB2|RORC|MCTP1|MIR646HG
PID_UPA_UPAR_PATHWAY	0.00021551724137931	0.317407114624506	0.772230167056068	2.02103916776399	0	31	SERPINE1|ITGB3|FPR3|ITGA3|ITGAV|GPLD1|SRC|FN1|PDGFRB
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.000254777070063694	0.317407114624506	0.442596125957129	1.58441206946541	0	238	COL15A1|ITGB7|SERPINE1|MMP14|COL6A3|ITGB3|LAMA2|CD44|CTSK|ADAMTS3|ITGA3|BMP10|TNN|COL1A2|PDGFB|ITGAV|MADCAM1|COL6A5|ITGA2B|ITGB4|MMP17|SDC2|PECAM1|COL4A2|EMILIN1|COL4A5|EMILIN2|COL9A3|PDGFA|PCOLCE2|MFAP3|PSEN1|P4HA2|FN1|COL21A1|BCAN|SDC1|EFEMP2|EFEMP1|COL9A1|ITGA11|ITGA6|JAM3|THBS1|LAMA1|SCUBE1|HTRA1|LOXL1|CASK|ITGAX|F11R|ADAM17|CASP3|CTSS|PLOD2
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.000228937728937729	0.317407114624506	0.5717868417862	1.74829635006042	0	73	ITGB7|COL6A3|ITGB3|CD44|ITGA3|COL1A2|ITGAV|MADCAM1|COL6A5|ITGA2B|PECAM1|COL4A2|COL4A5|COL9A3
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.000175623463294696	0.317407114624506	-0.573116410660931	-1.77144627747101	0	95	WFS1|MGAT4A|RCN1|IL6|CSF1|APOA1|MXRA8|GOLM1|MMP1|IGFBP2|KLK2|FSTL3|PAPPA|SERPINC1|ANO8|PRSS23|MELTF|STC2|KLK13|APOE|GAS6|CST3|QSOX1
BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE	0.000550256786500367	0.349902398215282	-0.684236125136669	-1.85042252783262	2	42	LMO7|ANXA9|A2ML1|H19|TMPRSS11B|KRT4|KRT13|LCN2|SPINK5|PTPN3|TMPRSS4
GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_DN	0.000479271507308891	0.349902398215282	0.490243596946479	1.6302017607982	1	128	ZNF497|WDFY3-AS2|ACSBG1|SRRM5|GRK5|MUC19|ZBED3-AS1|CPT1C|S1PR3|TMPRSS13|WIPF1|CTSF|BICDL2|SNAI3-AS1|LRRC8C-DT|ONECUT2|FBXO36|HEMGN|ZNF641|CCDC9|VWA1|KCTD21|ABCA8|CADM4|PDE7B-AS1|TEX11|SYT13|DYDC2|HPSE2|MYRF-AS1|NEU4|ZNF488|SERPINB9|CCDC115|C2orf92
GSE40274_LEF1_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	0.000490918016691213	0.349902398215282	0.436736733615405	1.52363964419056	1	184	PTPRF|ELK3|TSPAN32|DNAI4|GPR160|GADD45B|CD44|MYO1F|CCR4|SLC35A3|ZNF608|LNX2|LONRF1|SH2D1A|MAGEE1|GPLD1|CCNG2|ADPRH|AHCYL2|IL10RA|PLCL1|EGLN3|CNKSR3|PTPRJ|CREBL2|ERBB3|DCAF17|ZDHHC2|ZNF862|ATP10D|SPATA13|CAMK2D|SYTL2|TMEM170B|BCL2A1|ANXA4|LRBA|SLMAP|VAMP5|DCLRE1A|CYFIP1|MANSC1|KLF9|BCL3|TPST1|SELENOM|ADAM17|DROSHA|HNRNPLL|ITM2B|HOMER1|NFXL1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.00048828125	0.349902398215282	0.450352465764764	1.55499736212419	1	168	TNFRSF9|TNFSF12|CD70|CXCL8|TNFRSF14|TSLP|CD40|IL12RB2|IL7R|CCR4|PDGFB|IL18R1|BMPR2|IL17RB|IL2RB|TGFBR2|INHBE|EGF|IL1R1|TNFRSF21|IL18RAP|BMPR1A|LEPR|PDGFA|IL10RA|CCR10|IL20RB|PLEKHO2|CCL5|TNFSF10|TNFSF14|IL6R|CCL2|IL1A|PDGFRB|TNFSF4|IL1R2|CD40LG|TNFSF13|CCL3|IL24
ZHENG_BOUND_BY_FOXP3	0.000557724484104852	0.349902398215282	0.382615186316014	1.44847818176241	1	439	ELK3|CD69|ZAP70|AIM2|CD44|HIVEP2|ZNF429|TTC39B|IL7R|RCBTB2|RFX3|ZNF608|TESPA1|BICDL1|IFIT3|LNX2|SH2D1A|EXT1|ETS1|GPR183|FEM1C|WIPF1|TGFBR2|MAP3K1|UTRN|ARID5B|SUMF1|ATXN7|ZBTB25|L3MBTL3|MAP3K5|NR5A2|FAM107B|TET3|BCL6|ETNK1|ZNF217|KDSR|TRIM5|RDM1|IFT57|TBC1D4|MT-ND4L|HEATR5A|ITPR2|AGGF1|WDR35|WDR37|NT5C3A|C4orf46|PTBP3|RMI2|ASXL2|RAP1A|PELI1|C21orf91|PTPRC|RAPGEF2|NCOA3|B3GNT2|CD96|CD226|SYNE2|ST8SIA4|DOCK10|AMPH|GLDN|GIMAP6|TOX|PGAP1|ITGA6|CPE|GATA3|ENOX1|SPEF2|APBB1IP|TBC1D30|C15orf48|INTS9|C2CD5|RBL1|CDK17|USP6NL|ANXA1|MT-ATP6|ANKRD28|KLF2|ZNF175|MBNL1|TBC1D15|KDM3A|EVI5|RRAS2|UBE2H|PIP4K2A|CELF2|FAM76B|ITM2B|VPS54|ICA1|IDH1|ZDHHC20|MAN1A1|LCP1|MRS2|SLC30A7|STK24|JMJD1C|BCL2|RPL37|MYNN|C3orf38|HMG20A|CPOX|ACTR3|AGPS|KLF6|IFI16|SGMS1|EPS15L1|PRDM1|FOXP1|ARL4A|PRAG1|SNX14|KNL1|EOLA1|MDM2|NUP153|NUS1|PRKCH|PHTF2|AGO2|LRCH1|RAB8B|JAK1|ATP1B3|CD53|FYB1|NUDCD3|TUBE1
DI_MARTINO_MATRISOME_HIGHLY_PROLIFERATIVE_HNSCC_TUMOR_CELL_DERIVED	0.0006265664160401	0.369969040247678	0.843770834053436	1.84662002384694	2	15	COL4A2|EMILIN1|FN1
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN	0.000693160813308688	0.386552680221811	0.539437981748037	1.70269433156986	2	89	TMOD4|DUSP21|IQUB|SLC27A3|USP13|P2RX5|CALN1|TMT1B|CNIH2|ZNF235|DLG2|DSG2|CADM4|C14orf39|TULP1|ADCY1|CLMN
