pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	0.000154225786551511	0.237394759246997	-0.497993482945386	-1.65501131431163	0	264	MST1R|SRGAP3|SOD2-OT1|PYGM|GPRASP1|LAG3|KCNJ14|SLC8A2|SPMIP1|LEAP2|CPEB3|DCAF4L1|RPP38-DT|NIM1K|ZNF462|TNXB|AXDND1|SMG1P2|TMC4|UCP3|KLF5|EVC2|TENT5B|HIVEP3|CCDC62|C5AR1|SLC6A13|ARTN|CUBN|GEMIN8P4|ATP2A1|ALDH8A1|CTRL|CLEC18B|GCNA|PTAFR|DUSP8|AOC2|DDN|ADM5|VWA7|UBE2MP1|FBXL14|KBTBD8|SERPINC1|STYK1|PTCH2|ZFAND2A|MXD1|MYH3|IDI2-AS1|ZBTB20|HSPA1B
DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	0.000167168171180207	0.237394759246997	-0.571816324280808	-1.72885898530394	0	110	HPX|APOA1|CD14|OGDHL|CPEB3|ANPEP|CYP4F2|C1R|FXYD1|ESR1|NR1I3|RDH16|ALDH8A1|CYFIP2|GCH1|BDH2|FTCD|ERO1B|CPS1|GCDH|ACACB|GBA3|MFAP3L|PBLD|PCK2
GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN	0.000257334019557386	0.237394759246997	0.514868741089362	1.68319161306816	0	145	MAGEA4|AIF1|SPACDR|BBOF1|NATD1|SYTL4|TLR5|MBNL1-AS1|PRTN3|FCGR3B|S100A3|PICK1|KDM7A-DT|CLSTN2|VPS9D1|RUFY2|MMP9|LCN2|NIPAL1|YPEL4|SEMA4A|NFIB|DOK3|SLC22A4|WDR26|PNRC1|ANXA3|ZNF687|LPL|ECHDC3|THBS3|DGKH|PYGL|CREG1|DLGAP1-AS2
KEGG_ARACHIDONIC_ACID_METABOLISM	0.000226551880380607	0.237394759246997	0.75787956210251	1.99827333754624	0	37	ALOX5|JMJD7-PLA2G4B|PLA2G3|CYP2E1|TBXAS1|GGT1|PTGDS|AKR1C3|PTGS1|PLA2G6|GGT7
KEGG_LINOLEIC_ACID_METABOLISM	0.000214730513205927	0.237394759246997	0.867187765954436	1.94866127249209	0	18	JMJD7-PLA2G4B|PLA2G3|CYP2E1|PLA2G6
LAIHO_COLORECTAL_CANCER_SERRATED_UP	0.0002465483234714	0.237394759246997	0.530568260115907	1.66450434952356	0	104	C1S|NXN|CAV1|BNIP3L|ELK3|PPIC|BCAP29|MON2|PRNP|SEC24A|ATP6V0E1|SELENOT|SPARC|LCP2|CSRP2|ATP1B1|EMC7|C5orf15|COMMD3|ADAM10|ORMDL2|ARL8B|CSNK1A1|OPTN|CTSB|SEC62|MORF4L2|CAPZA1|SC5D|ARPP19|VAPA|VDAC3|NCOA4|SNRK
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	0.000260145681581686	0.237394759246997	0.494051132745668	1.6453797587532	0	168	COL4A5|SERINC5|IL1R1|CLU|MAGI2|SLC35A3|CREBL2|TPST1|ZNF44|PLAU|FUCA1|GNG12|IL10RB|CPVL|COL1A2|TNFAIP8|AKR1C3|PDE8A|ANXA4|TGFBR2|PLCG2|MSMO1|ITM2B|TMED5|MTMR6|PRNP|DAB2|DYNC2LI1|IMPA2|ANXA3|ATP1B1|ACSM3|CEBPD|PGRMC2|LAMP2|TOB1|ZEB2|ITPRID2|AHNAK|LLGL2|SELENOP|DST|ALDH6A1|IQGAP2|GLUD2|ACSL1|PRPS2|TFPI|ASAH1|LEPROT|CTSH|CRADD|KRT19|SEPHS2|FGFR3|ZNF124|SCP2|CDKN1C|NCOA3
MIKKELSEN_ES_HCP_WITH_H3K27ME3	0.000184877056757256	0.237394759246997	-0.784900014223392	-1.82339548967481	0	23	ELOVL3|DEUP1
PID_UPA_UPAR_PATHWAY	0.000222766763198931	0.237394759246997	0.79131317924675	2.01302064144311	0	31	SERPINE1|ITGB3|VTN|GPLD1|ITGAV|PLAU|FN1|MMP9|SRC
RUIZ_TNC_TARGETS_UP	0.00025693730729702	0.237394759246997	0.524912067913966	1.7085019586116	0	139	COL4A5|SLC2A10|IL1R1|KLHL24|SCG2|BCL6|BTN3A3|TBXAS1|CLU|AUH|HEY1|ARID5B|BNIP3L|ATP2B4|COL1A2|IFIH1|HBP1|ANXA4|MEIS1|SLC23A2|ATP9A|ID2|HPGD|PROS1|WDR26|GOLGB1|PNRC1|IMPA2|WIPI1|TPP1|GBE1|GSN|GPRC5C|NBR1|PDCD4|SLC35E2B|ARHGAP28|SELENOP|BAMBI|EAPP|FCGRT|IQGAP2|C21orf91
